,id,keywords
8784,14267,"[{'id': 570, 'name': 'rape'}, {'id': 970, 'name': 'parent child relationship'}, {'id': 4553, 'name': 'black humor'}, {'id': 4779, 'name': 'delinquent'}, {'id': 7028, 'name': 'run away'}, {'id': 14857, 'name': 'juvenile delinquent'}, {'id': 163726, 'name': 'hitchhiking'}, {'id': 171636, 'name': 'drag'}, {'id': 208580, 'name': 'acid'}, {'id': 249600, 'name': 'actor playing multiple roles'}, {'id': 264384, 'name': 'gay'}]"
8785,10029,"[{'id': 549, 'name': 'prostitute'}, {'id': 612, 'name': 'hotel'}, {'id': 2150, 'name': 'cocaine'}, {'id': 4553, 'name': 'black humor'}, {'id': 6259, 'name': 'psychopath'}, {'id': 8070, 'name': 'stag night'}, {'id': 9713, 'name': 'friends'}, {'id': 9826, 'name': 'murder'}, {'id': 10776, 'name': 'marijuana'}, {'id': 13027, 'name': 'wedding'}, {'id': 14570, 'name': 'las vegas'}, {'id': 34079, 'name': 'death'}, {'id': 207819, 'name': 'accident'}]"
8786,11856,"[{'id': 591, 'name': 'cia'}, {'id': 973, 'name': 'refugee camp'}, {'id': 2957, 'name': 'vietnam war'}, {'id': 3203, 'name': 'pilot'}, {'id': 3391, 'name': 'drug smuggling'}, {'id': 3800, 'name': 'airplane'}, {'id': 8810, 'name': 'laos'}, {'id': 14964, 'name': 'drugs'}, {'id': 208992, 'name': '1960s'}]"
8787,11337,"[{'id': 886, 'name': 'movie business'}, {'id': 8608, 'name': 'violinist'}, {'id': 33490, 'name': 'filmmaking'}]"
8788,573,"[{'id': 212, 'name': 'london, england'}, {'id': 570, 'name': 'rape'}, {'id': 5490, 'name': 'girlfriend'}, {'id': 6149, 'name': 'police'}, {'id': 9276, 'name': 'truck'}, {'id': 9826, 'name': 'murder'}, {'id': 10714, 'name': 'serial killer'}, {'id': 47024, 'name': 'pin'}, {'id': 155816, 'name': 'ex-wife'}, {'id': 165546, 'name': 'necktie'}, {'id': 239328, 'name': 'sack'}, {'id': 239329, 'name': 'potatoes'}, {'id': 239330, 'name': 'produce seller'}]"
8789,493065,"[{'id': 378, 'name': 'prison'}, {'id': 2215, 'name': 'hurricane'}, {'id': 2411, 'name': 'new orleans, louisiana'}, {'id': 10051, 'name': 'heist'}, {'id': 204159, 'name': 'hurricane katrina'}]"
8790,2331,"[{'id': 186, 'name': 'christianity'}, {'id': 2292, 'name': 'communion'}, {'id': 3034, 'name': 'last supper'}, {'id': 3036, 'name': 'bible'}, {'id': 3902, 'name': 'synagogue'}, {'id': 6506, 'name': 'resurrection'}, {'id': 11001, 'name': 'religion'}, {'id': 11704, 'name': 'judaism'}, {'id': 230097, 'name': 'jesus christ'}, {'id': 253695, 'name': 'christian film'}]"
8791,24735,"[{'id': 745, 'name': 'nun'}, {'id': 3356, 'name': 'quebec'}, {'id': 3363, 'name': 'hypnosis'}, {'id': 6148, 'name': 'court'}, {'id': 6719, 'name': 'montreal, canada'}, {'id': 10181, 'name': 'based on play or musical'}, {'id': 11038, 'name': 'trial'}, {'id': 12099, 'name': 'chain smoking'}, {'id': 15106, 'name': 'psychiatrist'}, {'id': 34124, 'name': 'mother superior'}, {'id': 165470, 'name': 'convent (nunnery)'}, {'id': 165492, 'name': 'novice'}, {'id': 199978, 'name': 'stigmata'}, {'id': 239819, 'name': 'dead baby'}, {'id': 239820, 'name': 'paternity mystery'}]"
8792,16056,"[{'id': 818, 'name': 'based on novel or book'}]"
8793,16562,"[{'id': 2070, 'name': 'olympic games'}, {'id': 6075, 'name': 'sports'}, {'id': 9799, 'name': 'romantic comedy'}, {'id': 9993, 'name': 'skating'}, {'id': 10671, 'name': 'figure skating'}]"
8794,5898,"[{'id': 797, 'name': 'showdown'}, {'id': 1706, 'name': 'experiment'}, {'id': 3030, 'name': 'nightmare'}, {'id': 3715, 'name': 'man'}, {'id': 6255, 'name': 'insanity'}, {'id': 33618, 'name': 'machine'}, {'id': 176783, 'name': 'save'}, {'id': 188950, 'name': 'corporation'}, {'id': 189400, 'name': 'lobotomy'}, {'id': 202620, 'name': 'megalomaniacal'}, {'id': 202621, 'name': 'chaotic'}, {'id': 202623, 'name': 'mind'}]"
8795,539181,"[{'id': 2689, 'name': 'dementia'}, {'id': 5570, 'name': 'christmas tree'}, {'id': 5903, 'name': ""alzheimer's disease""}, {'id': 9720, 'name': 'woods'}, {'id': 9941, 'name': 'melbourne, australia'}, {'id': 10941, 'name': 'disappearance'}, {'id': 155733, 'name': 'old house'}, {'id': 156091, 'name': 'missing person'}, {'id': 164039, 'name': 'grandmother'}, {'id': 207317, 'name': 'christmas'}, {'id': 218010, 'name': 'mold'}, {'id': 240315, 'name': 'mother daughter relationship'}]"
8796,146381,"[{'id': 3930, 'name': 'bravery'}, {'id': 4152, 'name': 'kingdom'}, {'id': 6092, 'name': 'army'}, {'id': 9812, 'name': 'honor'}, {'id': 10466, 'name': 'knight'}, {'id': 12554, 'name': 'dragon'}, {'id': 161516, 'name': 'valor'}, {'id': 177912, 'name': 'wizard'}, {'id': 207372, 'name': 'quest'}]"
8797,17483,"[{'id': 380, 'name': 'sibling relationship'}, {'id': 387, 'name': 'california'}, {'id': 390, 'name': 'skateboarding'}, {'id': 966, 'name': 'beach'}, {'id': 1013, 'name': 'homophobia'}, {'id': 1862, 'name': 'coming out'}, {'id': 2679, 'name': 'artist'}, {'id': 2815, 'name': 'graffiti'}, {'id': 5349, 'name': 'surfing'}, {'id': 8734, 'name': 'art school'}, {'id': 9736, 'name': 'little boy'}, {'id': 9840, 'name': 'romance'}, {'id': 10235, 'name': 'family relationships'}, {'id': 13088, 'name': 'summer'}, {'id': 14514, 'name': 'class differences'}, {'id': 14768, 'name': 'single mother'}, {'id': 158718, 'name': 'lgbt'}, {'id': 163037, 'name': 'lgbt teen'}, {'id': 258533, 'name': 'gay theme'}, {'id': 264384, 'name': 'gay'}, {'id': 265777, 'name': 'gay relationship'}, {'id': 297324, 'name': 'san pedro'}]"
8798,232572,"[{'id': 1262, 'name': 'mountain'}, {'id': 5827, 'name': 'hiking'}, {'id': 5891, 'name': 'backpacker'}, {'id': 8624, 'name': 'climbing'}, {'id': 8796, 'name': 'appalachia'}, {'id': 9713, 'name': 'friends'}, {'id': 14641, 'name': 'based on memoir or autobiography'}, {'id': 210536, 'name': 'appalachian trail'}]"
8799,172767,"[{'id': 1706, 'name': 'experiment'}, {'id': 2213, 'name': 'tornado'}, {'id': 2215, 'name': 'hurricane'}, {'id': 3497, 'name': 'hot air balloon'}, {'id': 14760, 'name': 'scientist'}, {'id': 189411, 'name': 'disaster movie'}, {'id': 191404, 'name': 'forest fire'}, {'id': 210393, 'name': 'nuclear reactor'}]"
8800,19361,"[{'id': 128, 'name': 'love triangle'}, {'id': 1459, 'name': 'marriage proposal'}, {'id': 6038, 'name': 'marriage'}, {'id': 12392, 'name': 'best friend'}, {'id': 14852, 'name': 'poker game'}]"
8801,152599,"[{'id': 242, 'name': 'new york city'}, {'id': 380, 'name': 'sibling relationship'}, {'id': 417, 'name': 'corruption'}, {'id': 2343, 'name': 'magic'}, {'id': 2356, 'name': 'immigrant'}, {'id': 3030, 'name': 'nightmare'}, {'id': 3799, 'name': 'ship'}, {'id': 6898, 'name': 'quarantine'}, {'id': 9673, 'name': 'love'}, {'id': 9826, 'name': 'murder'}, {'id': 10594, 'name': 'money'}, {'id': 10685, 'name': 'escape'}, {'id': 11322, 'name': 'female protagonist'}, {'id': 13005, 'name': 'doctor'}, {'id': 13059, 'name': 'prostitution'}, {'id': 40895, 'name': 'illness'}]"
8802,609734,"[{'id': 14915, 'name': 'invisible'}, {'id': 160130, 'name': 'invisible person'}, {'id': 189115, 'name': 'invisibility'}]"
8803,617768,"[{'id': 1739, 'name': 'holocaust (shoah)'}, {'id': 4721, 'name': 'violin'}, {'id': 157955, 'name': 'childhood'}, {'id': 248315, 'name': 'polish'}]"
8804,512218,[]
8805,413998,"[{'id': 818, 'name': 'based on novel or book'}, {'id': 1792, 'name': 'cliff'}, {'id': 3301, 'name': 'suspicion'}, {'id': 8079, 'name': 'cornwall, england'}, {'id': 9673, 'name': 'love'}, {'id': 9714, 'name': 'remake'}, {'id': 232309, 'name': 'jewels'}]"
8806,10750,"[{'id': 949, 'name': 'terrorist'}, {'id': 6270, 'name': 'high school'}, {'id': 7188, 'name': 'hostage-taking'}, {'id': 185158, 'name': 'preparatory school'}]"
8807,256962,"[{'id': 1956, 'name': 'world war ii'}, {'id': 10706, 'name': 'spirituality'}]"
8808,17834,"[{'id': 2343, 'name': 'magic'}, {'id': 4896, 'name': 'wish'}, {'id': 208705, 'name': 'fairy godmother'}]"
8809,167575,"[{'id': 3134, 'name': 'louisiana'}, {'id': 4551, 'name': 'swamp'}, {'id': 9663, 'name': 'sequel'}, {'id': 10292, 'name': 'gore'}, {'id': 12339, 'name': 'slasher'}, {'id': 14690, 'name': 'violent death'}, {'id': 190397, 'name': 'victor crowley'}, {'id': 190399, 'name': 'kill count'}]"
8810,27004,"[{'id': 10594, 'name': 'money'}]"
8811,572400,"[{'id': 9826, 'name': 'murder'}, {'id': 10683, 'name': 'coming of age'}, {'id': 12653, 'name': 'brother against brother'}, {'id': 14604, 'name': 'theft'}, {'id': 18029, 'name': 'trapped'}, {'id': 33553, 'name': 'walkie talkie'}, {'id': 168468, 'name': 'dead father'}, {'id': 227918, 'name': 'sick mother'}, {'id': 239708, 'name': 'abandoned well'}, {'id': 243959, 'name': 'brother brother relationship'}]"
8812,415311,[]
8813,266639,"[{'id': 1308, 'name': 'secret identity'}, {'id': 6054, 'name': 'friendship'}, {'id': 10229, 'name': 'singer'}, {'id': 10232, 'name': 'fame'}, {'id': 13014, 'name': 'orphan'}, {'id': 18001, 'name': 'rock band'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 241738, 'name': 'sister sister relationship'}]"
8814,394830,"[{'id': 378, 'name': 'prison'}, {'id': 736, 'name': 'journalist'}, {'id': 745, 'name': 'nun'}, {'id': 918, 'name': 'newspaper'}, {'id': 2626, 'name': 'exorcism'}, {'id': 3571, 'name': 'crucifixion'}, {'id': 5340, 'name': 'investigation'}, {'id': 10093, 'name': 'priest'}, {'id': 159940, 'name': 'exorcist'}, {'id': 161261, 'name': 'demonic possession'}]"
8815,6472,"[{'id': 3088, 'name': 'bodyguard'}, {'id': 3635, 'name': 'national security agency (nsa)'}, {'id': 6562, 'name': 'celebrity'}, {'id': 41180, 'name': 'security guard'}]"
8816,296360,"[{'id': 6054, 'name': 'friendship'}, {'id': 160279, 'name': '18th century'}]"
8817,1259,"[{'id': 596, 'name': 'adultery'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 1326, 'name': 'infidelity'}, {'id': 1523, 'name': 'obsession'}, {'id': 1936, 'name': 'blackmail'}, {'id': 3182, 'name': 'seduction'}, {'id': 6054, 'name': 'friendship'}, {'id': 6844, 'name': 'stalker'}, {'id': 9673, 'name': 'love'}, {'id': 9957, 'name': 'loneliness'}, {'id': 10508, 'name': 'teacher'}, {'id': 11937, 'name': 'conservative'}, {'id': 14534, 'name': 'relationship'}, {'id': 14893, 'name': 'art'}, {'id': 34094, 'name': 'extramarital affair'}]"
8818,355460,"[{'id': 175985, 'name': 'landscape'}, {'id': 227307, 'name': 'bright color'}]"
8819,1988,"[{'id': 917, 'name': 'journalism'}, {'id': 1562, 'name': 'hostage'}, {'id': 1605, 'name': 'new love'}, {'id': 1647, 'name': 'sadness'}, {'id': 1812, 'name': 'fbi'}, {'id': 2300, 'name': 'despair'}, {'id': 3725, 'name': 'pregnancy'}, {'id': 3848, 'name': 'support'}, {'id': 3929, 'name': 'hope'}, {'id': 6054, 'name': 'friendship'}, {'id': 6150, 'name': 'faith'}, {'id': 6203, 'name': 'loss'}, {'id': 7021, 'name': 'pakistan'}, {'id': 9826, 'name': 'murder'}]"
8820,4169,"[{'id': 470, 'name': 'spy'}, {'id': 1568, 'name': 'undercover'}, {'id': 1797, 'name': 'loyalty'}, {'id': 1812, 'name': 'fbi'}, {'id': 2112, 'name': 'headquarter'}, {'id': 9672, 'name': 'based on true story'}, {'id': 18035, 'name': 'family'}, {'id': 18420, 'name': 'surveillance'}, {'id': 190654, 'name': 'russian spy'}, {'id': 209817, 'name': 'political thriller'}]"
8821,160139,"[{'id': 9957, 'name': 'loneliness'}]"
8822,499088,"[{'id': 11477, 'name': 'anthropomorphism'}, {'id': 18379, 'name': 'bee'}]"
8823,31121,"[{'id': 928, 'name': 'hairdresser'}, {'id': 2946, 'name': 'presidential election'}, {'id': 12670, 'name': 'los angeles, california'}, {'id': 163047, 'name': 'beverly hills'}, {'id': 170827, 'name': 'sex comedy'}, {'id': 208992, 'name': '1960s'}]"
8824,596053,[]
8825,20620,"[{'id': 4585, 'name': 'plastic surgery'}]"
8826,27590,[]
8827,1105313,[]
8828,15714,[]
8829,738646,"[{'id': 3366, 'name': 'u.s. air force'}, {'id': 4409, 'name': 'military base'}, {'id': 193048, 'name': 'christmas spirit'}, {'id': 207317, 'name': 'christmas'}, {'id': 230995, 'name': 'guam'}]"
8830,17317,"[{'id': 2151, 'name': 'drug crime'}, {'id': 9748, 'name': 'revenge'}, {'id': 10726, 'name': 'gang'}, {'id': 12670, 'name': 'los angeles, california'}]"
8831,20616,"[{'id': 271, 'name': 'competition'}, {'id': 732, 'name': 'coma'}, {'id': 1326, 'name': 'infidelity'}, {'id': 1523, 'name': 'obsession'}, {'id': 2069, 'name': 'bathing'}, {'id': 6270, 'name': 'high school'}, {'id': 9016, 'name': 'femme fatale'}, {'id': 11612, 'name': 'hospital'}, {'id': 11827, 'name': 'swimmer'}, {'id': 15058, 'name': 'swimming'}, {'id': 156316, 'name': 'troubled teen'}, {'id': 159278, 'name': 'obsessive love'}, {'id': 245071, 'name': 'swimming team'}]"
8832,5205,"[{'id': 4613, 'name': 'training'}, {'id': 6075, 'name': 'sports'}, {'id': 33610, 'name': 'gym'}, {'id': 161338, 'name': 'bodybuilding competition'}]"
8833,279144,"[{'id': 4434, 'name': 'interview'}, {'id': 12396, 'name': 'hollywood'}, {'id': 33490, 'name': 'filmmaking'}, {'id': 33637, 'name': 'super power'}, {'id': 34079, 'name': 'death'}, {'id': 174016, 'name': 'death of superhero'}]"
8834,193726,"[{'id': 9706, 'name': 'anthology'}, {'id': 187056, 'name': 'woman director'}]"
8835,327,"[{'id': 380, 'name': 'sibling relationship'}, {'id': 441, 'name': 'assassination'}, {'id': 1463, 'name': 'culture clash'}, {'id': 1601, 'name': 'war on drugs'}, {'id': 1794, 'name': 'yakuza'}, {'id': 1796, 'name': 'sake'}, {'id': 1797, 'name': 'loyalty'}, {'id': 2231, 'name': 'drug dealer'}, {'id': 9016, 'name': 'femme fatale'}, {'id': 12670, 'name': 'los angeles, california'}]"
8836,287935,"[{'id': 1329, 'name': 'canada'}, {'id': 1442, 'name': 'winter'}, {'id': 2526, 'name': 'human animal relationship'}, {'id': 6678, 'name': 'polar bear'}, {'id': 10468, 'name': 'bear'}, {'id': 214963, 'name': 'northern canada'}, {'id': 223378, 'name': 'animal rescue'}, {'id': 278514, 'name': 'pizou'}, {'id': 278515, 'name': 'ours polaire'}, {'id': 278516, 'name': 'banquise'}]"
8837,15797,[]
8838,458506,"[{'id': 3524, 'name': 'doping'}, {'id': 11800, 'name': 'mockumentary'}, {'id': 180491, 'name': 'cycling'}]"
8839,12625,"[{'id': 407, 'name': 'dictator'}, {'id': 534, 'name': 'mexico'}, {'id': 2020, 'name': 'revolution'}, {'id': 6092, 'name': 'army'}]"
8840,6523,"[{'id': 1321, 'name': 'gold'}, {'id': 4542, 'name': 'gold rush'}, {'id': 9880, 'name': 'alaska'}]"
8841,22371,"[{'id': 5455, 'name': 'time machine'}, {'id': 6270, 'name': 'high school'}]"
8842,15421,"[{'id': 392, 'name': 'england'}, {'id': 2637, 'name': 'bishop'}, {'id': 10181, 'name': 'based on play or musical'}, {'id': 156086, 'name': 'canterbury'}, {'id': 185458, 'name': 'archbishop'}, {'id': 220707, 'name': '12th century'}]"
8843,252171,"[{'id': 3133, 'name': 'vampire'}, {'id': 9957, 'name': 'loneliness'}, {'id': 12999, 'name': 'black and white'}, {'id': 13059, 'name': 'prostitution'}, {'id': 14964, 'name': 'drugs'}, {'id': 187056, 'name': 'woman director'}, {'id': 272742, 'name': 'vampiress (female vampire)'}]"
8844,1084605,[]
8845,10399,"[{'id': 818, 'name': 'based on novel or book'}, {'id': 1610, 'name': 'country estate'}, {'id': 187056, 'name': 'woman director'}]"
8846,481879,[]
8847,63492,"[{'id': 818, 'name': 'based on novel or book'}, {'id': 3090, 'name': 'loser'}, {'id': 4620, 'name': 'magazine'}, {'id': 6496, 'name': 'basketball'}, {'id': 9094, 'name': 'womanizer'}, {'id': 9799, 'name': 'romantic comedy'}, {'id': 10364, 'name': 'mission'}, {'id': 11112, 'name': 'search'}, {'id': 13027, 'name': 'wedding'}, {'id': 13078, 'name': 'skinny dipping'}, {'id': 33347, 'name': 'apartment building'}, {'id': 156478, 'name': 'boyfriend'}, {'id': 162271, 'name': 'husband'}, {'id': 193537, 'name': 'stage performance'}, {'id': 202429, 'name': 'fired'}, {'id': 224876, 'name': 'past relationship'}, {'id': 317743, 'name': 'nude male lead'}]"
8848,257,"[{'id': 212, 'name': 'london, england'}, {'id': 516, 'name': 'child abuse'}, {'id': 542, 'name': 'street gang'}, {'id': 708, 'name': 'runaway'}, {'id': 714, 'name': 'child labour'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 3430, 'name': 'pickpocket'}, {'id': 6272, 'name': ""children's home""}, {'id': 6783, 'name': 'orphanage'}, {'id': 9727, 'name': 'thief'}, {'id': 208349, 'name': 'child'}]"
8849,114955,"[{'id': 898, 'name': 'hip-hop'}, {'id': 4344, 'name': 'musical'}, {'id': 4562, 'name': 'rapper'}]"
8850,46429,"[{'id': 745, 'name': 'nun'}, {'id': 12096, 'name': 'hair'}, {'id': 12377, 'name': 'zombie'}, {'id': 17973, 'name': 'skin'}, {'id': 163114, 'name': 'gunman'}]"
8851,12888,"[{'id': 3149, 'name': 'gangster'}, {'id': 10291, 'name': 'organized crime'}]"
8852,13778,"[{'id': 3090, 'name': 'loser'}, {'id': 5561, 'name': 'child prodigy'}, {'id': 6562, 'name': 'celebrity'}, {'id': 12396, 'name': 'hollywood'}, {'id': 14530, 'name': 'director'}, {'id': 18035, 'name': 'family'}, {'id': 33928, 'name': 'audition'}, {'id': 155620, 'name': 'former child star'}, {'id': 157774, 'name': 'has been'}, {'id': 257972, 'name': 'famous actor'}]"
8853,10130,"[{'id': 409, 'name': 'africa'}, {'id': 690, 'name': 'gorilla'}, {'id': 971, 'name': 'rwanda'}, {'id': 1003, 'name': 'photographer'}, {'id': 1262, 'name': 'mountain'}, {'id': 2250, 'name': 'menace'}, {'id': 2521, 'name': 'congo'}, {'id': 5565, 'name': 'biography'}, {'id': 8723, 'name': 'poacher'}, {'id': 9826, 'name': 'murder'}, {'id': 10230, 'name': 'tracker'}, {'id': 10787, 'name': 'jungle'}, {'id': 14641, 'name': 'based on memoir or autobiography'}, {'id': 155393, 'name': 'sympathy'}, {'id': 156803, 'name': 'extinction'}, {'id': 161276, 'name': 'anthropologist'}]"
8854,43802,"[{'id': 472, 'name': 'bathroom'}, {'id': 531, 'name': 'southern usa'}, {'id': 974, 'name': 'bank'}, {'id': 1816, 'name': 'staircase'}, {'id': 2075, 'name': 'alabama'}, {'id': 10235, 'name': 'family relationships'}, {'id': 10594, 'name': 'money'}, {'id': 12094, 'name': 'business'}, {'id': 13008, 'name': 'train'}, {'id': 14604, 'name': 'theft'}, {'id': 33673, 'name': 'apple'}, {'id': 163072, 'name': 'embezzlement'}, {'id': 163865, 'name': 'railway station'}, {'id': 178654, 'name': 'heart condition'}, {'id': 187023, 'name': 'safe deposit box'}, {'id': 199384, 'name': 'cotton mill'}, {'id': 240303, 'name': 'father daughter relationship'}]"
8855,1723,"[{'id': 886, 'name': 'movie business'}, {'id': 888, 'name': 'screenwriter'}, {'id': 1721, 'name': 'fight'}, {'id': 5751, 'name': 'mccarthy era'}, {'id': 6054, 'name': 'friendship'}, {'id': 6078, 'name': 'politics'}, {'id': 9450, 'name': 'front'}, {'id': 13028, 'name': 'writer'}, {'id': 173644, 'name': 'communism'}, {'id': 194595, 'name': 'mccarthyism'}, {'id': 208611, 'name': '1950s'}]"
8856,44027,"[{'id': 9826, 'name': 'murder'}, {'id': 180667, 'name': 'police standoff'}, {'id': 266962, 'name': 'disturbed individual'}]"
8857,10480,"[{'id': 3458, 'name': 'bartender'}, {'id': 10322, 'name': 'native american'}, {'id': 13028, 'name': 'writer'}, {'id': 168637, 'name': 'used car dealer'}, {'id': 168638, 'name': 'nurse uniform'}, {'id': 168643, 'name': 'tv production'}, {'id': 168654, 'name': 'heart specialist'}]"
8858,13373,"[{'id': 642, 'name': 'robbery'}, {'id': 1829, 'name': 'beheading'}, {'id': 2618, 'name': 'miracle'}, {'id': 3298, 'name': 'hallucination'}, {'id': 3431, 'name': 'materialism'}, {'id': 6344, 'name': 'liverpool, england'}, {'id': 8627, 'name': 'stolen money'}, {'id': 10164, 'name': 'apparition'}, {'id': 10776, 'name': 'marijuana'}, {'id': 11321, 'name': 'animated scene'}, {'id': 11494, 'name': 'drug use'}, {'id': 18396, 'name': 'catholic'}, {'id': 156166, 'name': 'mormon'}, {'id': 198923, 'name': 'saints'}, {'id': 207317, 'name': 'christmas'}, {'id': 240237, 'name': 'mother son relationship'}, {'id': 243959, 'name': 'brother brother relationship'}]"
8859,3687,"[{'id': 4627, 'name': 'earth'}, {'id': 6888, 'name': 'interior of the earth'}, {'id': 6891, 'name': 'kaiser wang'}, {'id': 9755, 'name': 'parody'}, {'id': 155139, 'name': 'porn parody'}, {'id': 190370, 'name': 'erotic movie'}]"
8860,22267,"[{'id': 393, 'name': 'civil war'}, {'id': 9713, 'name': 'friends'}, {'id': 14745, 'name': 'bush whacker'}, {'id': 14748, 'name': 'raid'}, {'id': 179585, 'name': 'american civil war'}]"
8861,38157,"[{'id': 2564, 'name': 'wheelchair'}, {'id': 6154, 'name': 'hell'}, {'id': 9663, 'name': 'sequel'}, {'id': 34079, 'name': 'death'}]"
8862,103269,"[{'id': 392, 'name': 'england'}, {'id': 6513, 'name': 'cartoon'}, {'id': 9715, 'name': 'superhero'}, {'id': 10761, 'name': 'superhuman'}, {'id': 33637, 'name': 'super power'}, {'id': 155030, 'name': 'superhero team'}, {'id': 209949, 'name': 'the elite'}]"
8863,483353,"[{'id': 1228, 'name': '1970s'}, {'id': 1533, 'name': 'isolation'}, {'id': 12565, 'name': 'psychological thriller'}, {'id': 208992, 'name': '1960s'}]"
8864,17187,"[{'id': 1332, 'name': 'cheating'}, {'id': 3551, 'name': 'private school'}, {'id': 10508, 'name': 'teacher'}, {'id': 211062, 'name': 'ethics'}]"
8865,9910,"[{'id': 579, 'name': 'american football'}, {'id': 622, 'name': 'bet'}, {'id': 3658, 'name': 'career'}, {'id': 5332, 'name': 'greed'}, {'id': 6075, 'name': 'sports'}, {'id': 9672, 'name': 'based on true story'}]"
8866,19142,"[{'id': 4551, 'name': 'swamp'}, {'id': 9717, 'name': 'based on comic'}]"
8867,414453,"[{'id': 295, 'name': 'library'}, {'id': 732, 'name': 'coma'}, {'id': 1415, 'name': 'small town'}, {'id': 1447, 'name': 'indiana, usa'}, {'id': 1786, 'name': 'heart attack'}, {'id': 11612, 'name': 'hospital'}, {'id': 12436, 'name': 'architecture'}, {'id': 14988, 'name': 'east asian lead'}, {'id': 165576, 'name': 'intercultural relationship'}, {'id': 214388, 'name': 'american midwest'}, {'id': 231519, 'name': 'korean american'}, {'id': 234956, 'name': 'addiction recovery'}, {'id': 240119, 'name': 'father son relationship'}, {'id': 240315, 'name': 'mother daughter relationship'}, {'id': 272877, 'name': 'korean'}, {'id': 280028, 'name': 'asian american'}]"
8868,326285,"[{'id': 818, 'name': 'based on novel or book'}, {'id': 970, 'name': 'parent child relationship'}, {'id': 1157, 'name': 'husband wife relationship'}, {'id': 1228, 'name': '1970s'}, {'id': 2339, 'name': 'political activism'}, {'id': 2957, 'name': 'vietnam war'}, {'id': 10958, 'name': 'man hunt'}, {'id': 159793, 'name': 'stuttering'}, {'id': 208992, 'name': '1960s'}, {'id': 210026, 'name': 'college reunion'}, {'id': 240103, 'name': 'beauty queen'}]"
8869,2193,"[{'id': 18015, 'name': 'tutor'}, {'id': 157799, 'name': 'older woman younger man relationship'}]"
8870,14503,[]
8871,19366,"[{'id': 554, 'name': 'manager'}, {'id': 637, 'name': 'pop'}, {'id': 1415, 'name': 'small town'}, {'id': 2101, 'name': 'garage'}, {'id': 3490, 'name': 'pop star'}, {'id': 4048, 'name': 'musician'}, {'id': 5248, 'name': 'female friendship'}, {'id': 6054, 'name': 'friendship'}, {'id': 6133, 'name': 'industry'}, {'id': 6562, 'name': 'celebrity'}, {'id': 8201, 'name': 'satire'}, {'id': 9717, 'name': 'based on comic'}, {'id': 10410, 'name': 'conspiracy'}, {'id': 15175, 'name': 'subliminal\xa0'}, {'id': 18001, 'name': 'rock band'}, {'id': 160396, 'name': 'all girl band'}, {'id': 162710, 'name': 'culture'}, {'id': 177406, 'name': 'message'}, {'id': 187056, 'name': 'woman director'}, {'id': 208223, 'name': 'fortune'}, {'id': 208461, 'name': 'record deal'}, {'id': 208462, 'name': 'popular'}, {'id': 208463, 'name': 'pawns'}, {'id': 236650, 'name': 'music industry'}, {'id': 249732, 'name': 'subliminal message'}]"
8872,13006,"[{'id': 212, 'name': 'london, england'}, {'id': 2439, 'name': 'coffee'}, {'id': 3528, 'name': 'flooding'}, {'id': 3688, 'name': 'strip club'}, {'id': 4565, 'name': 'dystopia'}, {'id': 6305, 'name': 'pollution'}, {'id': 9685, 'name': 'futuristic'}, {'id': 10714, 'name': 'serial killer'}, {'id': 12190, 'name': 'cyberpunk'}, {'id': 13031, 'name': 'creature'}, {'id': 15167, 'name': 'police detective'}, {'id': 34117, 'name': 'cult film'}]"
8873,14166,"[{'id': 10850, 'name': 'sexual harassment'}]"
8874,16991,"[{'id': 642, 'name': 'robbery'}, {'id': 10048, 'name': 'unrequited love'}, {'id': 10123, 'name': 'dark comedy'}, {'id': 41180, 'name': 'security guard'}, {'id': 157690, 'name': 'mall'}]"
8875,134623,"[{'id': 4147, 'name': 'robin hood'}, {'id': 6513, 'name': 'cartoon'}, {'id': 9725, 'name': 'sword fight'}, {'id': 9755, 'name': 'parody'}, {'id': 11477, 'name': 'anthropomorphism'}, {'id': 18165, 'name': 'animal'}, {'id': 53995, 'name': 'archery'}]"
8876,866267,"[{'id': 818, 'name': 'based on novel or book'}]"
8877,26845,"[{'id': 409, 'name': 'africa'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 1963, 'name': 'expedition'}, {'id': 2509, 'name': 'hippopotamus'}, {'id': 7347, 'name': 'tarzan'}, {'id': 10787, 'name': 'jungle'}, {'id': 156764, 'name': 'pre-code'}, {'id': 157972, 'name': 'chimpanzee'}, {'id': 158012, 'name': 'ape man'}, {'id': 221178, 'name': 'stampede'}, {'id': 234879, 'name': 'elephant stampede'}]"
8878,541,"[{'id': 378, 'name': 'prison'}, {'id': 383, 'name': 'poker'}, {'id': 395, 'name': 'gambling'}, {'id': 1001, 'name': 'underground world'}, {'id': 1335, 'name': 'sense of guilt'}, {'id': 1416, 'name': 'jazz'}, {'id': 2231, 'name': 'drug dealer'}, {'id': 2367, 'name': 'rehabilitation'}, {'id': 2375, 'name': 'junkie'}, {'id': 2564, 'name': 'wheelchair'}, {'id': 2619, 'name': 'suspicion of murder'}, {'id': 2694, 'name': 'cold turkey'}, {'id': 2695, 'name': 'ex-lover'}, {'id': 2696, 'name': 'drums'}, {'id': 6255, 'name': 'insanity'}]"
